0,-0.1790822,1.325938,0.1828386
0,-0.1786086,1.325373,0.1825483
0,-0.1780004,1.324901,0.1822847
0,-0.177384,1.324381,0.1819757
0,-0.1769163,1.323168,0.1812945
0,-0.1763361,1.322459,0.1811374
0,-0.1753987,1.321894,0.1808501
0,-0.1743041,1.320764,0.180709
0,-0.1738306,1.319595,0.1805277
0,-0.1738054,1.319534,0.1805144
0,-0.1738508,1.319847,0.180647
0,-0.1736767,1.320003,0.1806538
0,-0.1731049,1.320659,0.1808235
0,-0.1729338,1.320607,0.1809164
0,-0.1727684,1.320785,0.1810716
0,-0.1726171,1.321037,0.1812506
0,-0.1719767,1.321204,0.1813955
0,-0.1712253,1.321316,0.1813435
0,-0.1711972,1.321498,0.1813324
0,-0.1713892,1.321695,0.1811608
0,-0.171125,1.321747,0.1810198
0,-0.1700323,1.321855,0.1805551
0,-0.1695348,1.32194,0.1801917
0,-0.1694947,1.32219,0.1798778
0,-0.1694715,1.322346,0.1796493
0,-0.1695101,1.322854,0.1791309
0,-0.1696222,1.323493,0.1786069
0,-0.1701864,1.324113,0.1782235
0,-0.1705993,1.324565,0.1779329
0,-0.1704546,1.324421,0.1778174
0,-0.1705518,1.324408,0.1771862
0,-0.1724706,1.323859,0.176969
0,-0.1736836,1.323535,0.1767352
0,-0.1730789,1.322767,0.1764236
0,-0.1726813,1.321833,0.1757535
0,-0.1733256,1.320403,0.1750715
0,-0.1737522,1.319895,0.1747185
0,-0.1735131,1.319924,0.1746558
0,-0.1733763,1.319728,0.1745256
0,-0.1733229,1.319562,0.1743751
0,-0.1731307,1.319562,0.1743449
0,-0.1718239,1.321163,0.1744496
0,-0.1704353,1.322892,0.1739952
0,-0.169653,1.324565,0.174493
0,-0.169263,1.325268,0.1745697
0,-0.169156,1.326025,0.1750041
0,-0.168726,1.326305,0.1752327
0,-0.1681051,1.326619,0.1756332
0,-0.1673887,1.327006,0.1759614
0,-0.1667871,1.327468,0.1763764
0,-0.1665256,1.327692,0.1768909
0,-0.1659351,1.327468,0.177514
0,-0.1651617,1.327198,0.1780733
0,-0.1648381,1.327211,0.1784135
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
0,0.0096,1.5621,0.0699
