0,0.1213524,1.184251,0.3020003
0,0.1255605,1.183871,0.2973002
0,0.1262174,1.180676,0.2967526
0,0.127624,1.17961,0.2962523
0,0.1305218,1.180857,0.2959888
0,0.1320275,1.183,0.2964224
0,0.1323827,1.183951,0.296856
0,0.1334839,1.183688,0.2968966
0,0.1366725,1.183656,0.2967128
0,0.1390468,1.18315,0.2959683
0,0.1396587,1.182678,0.295426
0,0.1406549,1.181736,0.2954739
0,0.1428676,1.179824,0.2953354
0,0.1444526,1.178521,0.2949854
0,0.1436245,1.178302,0.2948273
0,0.1414518,1.180376,0.2948202
0,0.1408429,1.183728,0.2947928
0,0.1411134,1.186766,0.2947619
0,0.1405874,1.189507,0.2947688
0,0.1410965,1.191264,0.2946692
0,0.1418441,1.192644,0.2946863
0,0.1426106,1.194339,0.2948344
0,0.1417508,1.196365,0.2954173
0,0.1403326,1.197978,0.2960939
0,0.1385867,1.200009,0.2963447
0,0.1365192,1.202486,0.2969545
0,0.1353905,1.205315,0.2976058
0,0.1354693,1.20761,0.2984693
0,0.1372482,1.209431,0.299381
0,0.1397002,1.209952,0.300626
0,0.1431881,1.208815,0.3019275
0,0.1476153,1.206715,0.3031
0,0.1519352,1.205947,0.3036585
0,0.1560741,1.206385,0.3040105
0,0.1597627,1.207558,0.3039081
0,0.1623368,1.20859,0.3038543
0,0.1635482,1.209381,0.3037873
0,0.1644524,1.21001,0.3036468
0,0.1654976,1.21079,0.3035622
0,0.1658871,1.210956,0.3036378
0,0.1663031,1.210887,0.3037466
0,0.1667809,1.211085,0.3038304
0,0.1676165,1.211605,0.3038138
0,0.1689497,1.212864,0.3036242
0,0.1700258,1.214103,0.3034284
0,0.1708478,1.215256,0.3031558
0,0.1714939,1.216681,0.3028803
0,0.172258,1.218008,0.3026494
0,0.1730394,1.218877,0.3022141
0,0.1733179,1.219104,0.301982
0,0.1738486,1.219505,0.3018572
0,0.1749955,1.220153,0.3015628
0,0.08507174,1.22039,0.3260431
0,0.08616149,1.220715,0.3259672
0,0.08641869,1.220547,0.3259312
0,0.08712181,1.220359,0.3258685
0,0.08779475,1.220111,0.325761
0,0.08861904,1.21991,0.3255514
0,0.08942761,1.219851,0.3253573
0,0.09082451,1.219965,0.3248105
0,0.09294023,1.220824,0.324114
0,0.0952154,1.222003,0.3229617
0,0.09672249,1.22453,0.3215241
0,0.09836486,1.227045,0.3202277
0,0.1004367,1.228956,0.3191723
0,0.1032244,1.230994,0.3179463
0,0.106112,1.233375,0.3163417
0,0.1080292,1.236307,0.3144451
0,0.1102151,1.239389,0.3121077
0,0.1128311,1.242213,0.3084449
0,0.1153396,1.245188,0.3036664
0,0.1175046,1.248075,0.2986343
0,0.1199378,1.249773,0.2937593
0,0.1222023,1.252168,0.288376
0,0.1238423,1.254104,0.2837241
0,0.1243104,1.253667,0.2810953
0,0.1245947,1.252701,0.2786108
0,0.124312,1.253801,0.2767228
0,0.1219863,1.256535,0.2768606
0,0.1223955,1.26025,0.2787268
0,0.1229363,1.264903,0.2835609
0,0.122615,1.268411,0.2905009
0,0.1213534,1.267237,0.2986716
0,0.1199321,1.264055,0.3033609
0,0.1185676,1.268319,0.3033216
0,0.1168,1.277383,0.2999739
0,0.1125061,1.284118,0.2958985
0,0.1062254,1.288071,0.2931708
0,0.09890911,1.290079,0.291513
0,0.09400978,1.292273,0.2906602
0,0.09154598,1.294442,0.2903032
0,0.08937913,1.297153,0.2896803
0,0.087261,1.300073,0.2886072
0,0.08546185,1.302678,0.2870484
0,0.08461972,1.305924,0.2843973
0,0.08386914,1.308986,0.2807603
0,0.08239308,1.30996,0.2770901
0,0.08005898,1.310722,0.2735528
0,0.07864826,1.310328,0.2704394
0,0.07777264,1.307629,0.2683059
0,0.07597093,1.304124,0.2676677
0,0.07450548,1.301307,0.2667571
0,0.07486082,1.29758,0.2671169
0,0.0752022,1.291802,0.2668894
0,0.07286695,1.287589,0.2653948
0,0.07173333,1.286665,0.2617956
0,0.07391047,1.288667,0.2574356
0,0.07533736,1.289621,0.2537114
0,0.07653324,1.289516,0.2507267
0,0.07869043,1.287959,0.2485071
0,0.07996273,1.285202,0.2472081
0,0.0811056,1.282141,0.2464334
0,0.08313372,1.279007,0.2461794
0,0.08611805,1.275408,0.2462811
0,0.08892332,1.272145,0.2459501
0,0.09062842,1.269958,0.2453933
0,0.09257907,1.268444,0.2445078
0,0.09359176,1.267607,0.243471
0,0.09390108,1.266899,0.2427248
0,0.09361359,1.266438,0.2425008
0,0.09360487,1.266403,0.2420373
0,0.09412593,1.266699,0.2412726
0,0.09471382,1.267869,0.2400995
0,0.09458116,1.268747,0.2395822
0,0.09459418,1.268769,0.2394998
0,0.09447575,1.268735,0.2393181
0,0.09382745,1.269403,0.2387044
0,0.09287471,1.270305,0.2381439
0,0.09218437,1.270957,0.2378822
0,0.09252598,1.271135,0.2376895
0,0.09209611,1.271905,0.2372445
0,0.0917104,1.272844,0.2367682
0,0.09168389,1.274094,0.236208
0,0.09191049,1.27491,0.235829
0,0.09188466,1.274923,0.2356199
0,0.09174836,1.274891,0.2355039
0,0.09178796,1.274912,0.2353708
0,0.09198985,1.274869,0.2353549
0,0.1356001,1.319767,0.3287866
0,0.1362907,1.319068,0.32882
0,0.136459,1.318307,0.3289765
0,0.136946,1.31741,0.3289391
0,0.1372699,1.317464,0.3286762
0,0.1378839,1.317632,0.3283679
0,0.1392425,1.318157,0.3279209
0,0.1410556,1.319259,0.3272547
0,0.1420446,1.320616,0.3265722
0,0.1425481,1.32124,0.3266639
0,0.1428152,1.321355,0.3270817
0,0.1433787,1.321404,0.327921
0,0.1427448,1.321468,0.329183
0,0.1419542,1.322554,0.3318464
0,0.1409291,1.324362,0.3359929
0,0.1402739,1.326587,0.3432195
0,0.1429884,1.327106,0.3536051
0,0.1476422,1.322284,0.3640261
0,0.1514598,1.318227,0.371923
0,0.1537973,1.319201,0.3785162
0,0.1570908,1.321217,0.3843369
0,0.1608839,1.321593,0.3896221
0,0.1646088,1.323124,0.3946105
0,0.1686573,1.324882,0.4000266
0,0.1723848,1.325357,0.4055495
0,0.1759019,1.32482,0.4117027
0,0.1792782,1.322819,0.4183023
0,0.1825818,1.320383,0.424906
0,0.1857244,1.317204,0.4312403
0,0.1887753,1.313033,0.4373176
0,0.1919926,1.308239,0.44296
0,0.1955811,1.303505,0.4483588
